order_item_id,order_id,product_id,quantity,unit_price,discount_pct
OI006062,O003871,P0065,2,260.18,0
OI006063,O003871,P0093,1,847.03,10
OI006064,O003871,P0205,2,3182.03,0
OI006065,O002209,P0193,1,2611.49,10
OI006066,O001128,P0069,1,4764.36,20
OI006067,O001910,P0013,1,20958.29,0
OI006068,O001910,P0009,1,14247.51,5
OI006069,O003403,P0174,1,670.58,0
OI006070,O000162,P0110,3,1982.94,10
OI006071,O002738,P0066,2,3872.22,5
OI006072,O001317,P0079,1,6113.79,5
OI006073,O001317,P0168,1,140.4,0
OI006074,O000039,P0095,1,1634.99,0
OI006075,O000039,P0074,1,5563.17,0
OI006076,O001358,P0167,1,111.95,0
OI006077,O002739,P0120,2,1970.87,5
OI006078,O002836,P0087,1,4705.42,5
OI006079,O003451,P0190,1,2877.47,15
OI006080,O003451,P0038,1,3621.23,10
OI006081,O001544,P0223,1,1227.56,0
OI006082,O003264,P0051,1,446.72,0
OI006083,O001814,P0217,1,945.42,0
OI006084,O001814,P0226,2,1175.86,0
OI006085,O003118,P0020,1,31043.1,15
OI006086,O003510,P0029,1,4711.37,15
OI006087,O003510,P0036,1,3928.55,5
OI006088,O000976,P0050,1,418.47,0
OI006089,O002269,P0040,1,1983.79,0
OI006090,O002269,P0240,1,1454.49,5
OI006091,O003771,P0183,1,3302.91,5
OI006092,O003386,P0115,1,2685.94,0
OI006093,O003386,P0074,1,5563.17,0
OI006094,O003386,P0198,1,1290.69,0
OI006095,O002697,P0138,1,3724.99,5
OI006096,O002697,P0158,1,851.38,0
OI006097,O002839,P0196,1,3467.19,0
OI006098,O000133,P0189,1,2979.33,10
OI006099,O000133,P0188,1,387.48,0
OI006100,O001940,P0126,1,2271.81,5
OI006101,O001940,P0175,2,436.15,5
OI006102,O002043,P0159,2,467.06,5
OI006103,O000582,P0188,1,387.48,0
OI006104,O000604,P0209,2,1131.26,0
OI006105,O001525,P0022,1,2319.97,0
OI006106,O000844,P0116,3,2403.95,0
OI006107,O003705,P0113,1,868.09,0
OI006108,O003705,P0231,1,219.41,0
OI006109,O002744,P0199,1,3024.68,0
OI006110,O002744,P0102,2,567.72,5
OI006111,O002744,P0196,1,3467.19,20
OI006112,O000394,P0053,1,4564.56,0
OI006113,O002027,P0063,1,2204.83,0
OI006114,O004114,P0171,1,541.45,0
OI006115,O001110,P0076,2,8191.74,0
OI006116,O002804,P0166,1,419.38,0
OI006117,O001882,P0165,2,476.64,0
OI006118,O001882,P0174,3,670.58,5
OI006119,O001882,P0191,1,544.85,5
OI006120,O000894,P0043,1,1760.62,5
OI006121,O000894,P0126,1,2271.81,20
OI006122,O002144,P0044,1,3728.15,0
OI006123,O002144,P0008,1,8836.66,5
OI006124,O003929,P0050,2,418.47,15
OI006125,O003929,P0223,1,1227.56,10
OI006126,O004154,P0214,1,689.22,0
OI006127,O003728,P0143,2,4173.48,0
OI006128,O003728,P0138,1,3724.99,20
OI006129,O000210,P0098,1,1082.19,0
OI006130,O001342,P0176,2,551.82,0
OI006131,O001342,P0044,1,3728.15,0
OI006132,O003321,P0210,1,2401.94,15
OI006133,O000182,P0019,3,14263.93,15
OI006134,O000182,P0230,1,130.64,0
OI006135,O002278,P0122,1,6428.59,0
OI006136,O002278,P0091,1,1088.09,0
OI006137,O000226,P0183,1,3302.91,0
OI006138,O003235,P0004,1,3367.3,5
OI006139,O000116,P0168,2,140.4,0
OI006140,O003499,P0139,1,5647.58,0
OI006141,O003499,P0016,1,27653.48,5
OI006142,O000236,P0206,1,1218.7,0
OI006143,O002682,P0217,1,945.42,10
OI006144,O000518,P0018,1,43480.94,0
OI006145,O000224,P0156,1,494.07,0
OI006146,O000224,P0201,1,494.46,0
OI006147,O000975,P0100,1,2671.55,0
OI006148,O000402,P0064,1,7397.53,0
OI006149,O003175,P0212,1,181.25,5
OI006150,O004085,P0011,1,27843.9,0
OI006151,O001632,P0066,1,3872.22,15
OI006152,O001632,P0085,1,557.82,0
OI006153,O004124,P0183,1,3302.91,15
OI006154,O002736,P0163,1,958.38,0
OI006155,O004010,P0050,1,418.47,0
OI006156,O001959,P0009,1,14247.51,5
OI006157,O000585,P0099,1,2204.27,10
OI006158,O000585,P0156,1,494.07,0
OI006159,O002127,P0203,1,1221.17,10
OI006160,O002127,P0059,1,4076.26,0
OI006161,O000913,P0084,1,3021.86,0
OI006162,O000913,P0185,1,804.9,0
OI006163,O000503,P0140,1,5002.18,0
OI006164,O003404,P0129,1,6571.24,0
OI006165,O003516,P0213,1,132.46,10
OI006166,O003516,P0038,1,3621.23,0
OI006167,O003884,P0069,1,4764.36,0
OI006168,O003999,P0160,1,239.79,0
OI006169,O001626,P0229,1,65.46,0
OI006170,O001626,P0059,2,4076.26,5
OI006171,O002660,P0085,1,557.82,10
OI006172,O002660,P0218,2,170.95,0
OI006173,O002660,P0059,1,4076.26,15
OI006174,O002660,P0226,3,1175.86,0
OI006175,O000617,P0079,2,6113.79,0
OI006176,O002909,P0004,3,3367.3,10
OI006177,O003253,P0010,1,19891.97,0
OI006178,O003253,P0220,3,1073.05,0
OI006179,O003253,P0236,1,66.62,0
OI006180,O001574,P0221,1,172.01,0
OI006181,O000166,P0180,1,945.21,0
OI006182,O003976,P0202,1,1841.6,0
OI006183,O003976,P0163,1,958.38,0
OI006184,O003576,P0190,1,2877.47,5
OI006185,O002424,P0027,1,42325.85,0
OI006186,O003603,P0132,2,1237.56,0
OI006187,O003603,P0018,1,43480.94,15
OI006188,O003603,P0184,1,3368.99,0
OI006189,O001232,P0224,3,1478.7,5
OI006190,O001169,P0102,1,567.72,20
OI006191,O002576,P0113,1,868.09,0
OI006192,O002068,P0122,1,6428.59,5
OI006193,O002068,P0130,1,4118.41,0
OI006194,O003186,P0074,2,5563.17,0
OI006195,O003549,P0132,1,1237.56,5
OI006196,O000254,P0232,1,1130.77,0
OI006197,O000254,P0018,1,43480.94,0
OI006198,O002683,P0216,1,256.34,0
OI006199,O002683,P0109,1,1042.66,0
OI006200,O002683,P0089,1,6279.25,0
OI006201,O001600,P0045,1,4468.9,0
OI006202,O001600,P0072,1,4574.79,5
OI006203,O000881,P0066,1,3872.22,0
OI006204,O003453,P0066,1,3872.22,5
OI006205,O001386,P0235,1,373.21,0
OI006206,O001386,P0172,1,254.88,0
OI006207,O001386,P0093,1,847.03,5
OI006208,O001386,P0067,1,1253.82,0
OI006209,O001532,P0068,1,8496.61,0
OI006210,O003479,P0110,2,1982.94,5
OI006211,O004177,P0014,1,9625.58,0
OI006212,O002800,P0212,2,181.25,0
OI006213,O002800,P0137,2,6108.38,0
OI006214,O003739,P0054,1,2227.8,0
OI006215,O003739,P0210,2,2401.94,0
OI006216,O001406,P0137,1,6108.38,0
OI006217,O001406,P0226,1,1175.86,0
OI006218,O001406,P0093,1,847.03,0
OI006219,O001406,P0177,3,691.82,5
OI006220,O003310,P0017,1,3675.28,0
OI006221,O004101,P0122,3,6428.59,5
OI006222,O003276,P0155,1,814.67,20
OI006223,O000810,P0159,2,467.06,0
OI006224,O002385,P0056,1,1660.83,5
OI006225,O002385,P0116,1,2403.95,0
OI006226,O002030,P0181,2,1449.37,0
OI006227,O001313,P0201,1,494.46,0
OI006228,O001313,P0142,2,2815.41,5
OI006229,O001313,P0028,1,27227.18,0
OI006230,O001313,P0004,2,3367.3,5
OI006231,O002651,P0165,1,476.64,0
OI006232,O002651,P0176,2,551.82,0
OI006233,O001076,P0167,1,111.95,0
OI006234,O003025,P0194,1,1093.82,0
OI006235,O000392,P0234,1,463.28,0
OI006236,O003454,P0205,1,3182.03,0
OI006237,O000598,P0186,2,486.61,0
OI006238,O003058,P0172,1,254.88,5
OI006239,O003191,P0083,1,993.55,5
OI006240,O003191,P0062,1,2997.43,0
OI006241,O003621,P0165,1,476.64,0
OI006242,O001703,P0153,1,752.48,0
OI006243,O001133,P0032,1,4194.07,0
OI006244,O000062,P0038,1,3621.23,0
OI006245,O000062,P0138,2,3724.99,10
OI006246,O000062,P0117,1,1772.02,0
OI006247,O003651,P0129,2,6571.24,0
OI006248,O001504,P0132,2,1237.56,0
OI006249,O000422,P0170,1,525.76,0
OI006250,O000422,P0066,1,3872.22,0
OI006251,O002887,P0224,2,1478.7,5
OI006252,O002887,P0138,1,3724.99,5
OI006253,O004071,P0189,1,2979.33,0
OI006254,O002095,P0099,1,2204.27,0
OI006255,O002095,P0206,2,1218.7,0
OI006256,O000099,P0160,1,239.79,15
OI006257,O001395,P0146,1,503.35,15
OI006258,O001881,P0149,2,5457.96,0
OI006259,O001881,P0109,2,1042.66,0
OI006260,O003371,P0151,1,145.51,5
OI006261,O003371,P0136,1,5721.72,0
OI006262,O000668,P0132,1,1237.56,0
OI006263,O000668,P0199,1,3024.68,5
OI006264,O003725,P0040,1,1983.79,5
OI006265,O001413,P0227,1,664.12,5
OI006266,O001413,P0228,1,210.24,0
OI006267,O004176,P0196,3,3467.19,0
OI006268,O004176,P0177,1,691.82,15
OI006269,O000363,P0154,1,563.67,0
OI006270,O000363,P0016,1,27653.48,5
OI006271,O001914,P0079,1,6113.79,15
OI006272,O002288,P0081,2,3435.49,0
OI006273,O002288,P0124,1,3167.83,0
OI006274,O002288,P0149,1,5457.96,0
OI006275,O002288,P0180,1,945.21,15
OI006276,O001765,P0035,1,649.39,0
OI006277,O001765,P0215,1,557.83,10
OI006278,O001055,P0123,2,402.56,5
OI006279,O002669,P0027,1,42325.85,10
OI006280,O002669,P0071,2,8668.54,0
OI006281,O002669,P0215,1,557.83,10
OI006282,O002133,P0116,1,2403.95,10
OI006283,O001015,P0175,1,436.15,0
OI006284,O001015,P0036,1,3928.55,0
OI006285,O001357,P0065,1,260.18,20
OI006286,O001357,P0097,1,2710.21,0
OI006287,O001357,P0060,2,4494.03,0
OI006288,O000665,P0010,3,19891.97,10
OI006289,O003952,P0208,1,2265.65,0
OI006290,O004040,P0023,2,12238.08,0
OI006291,O004040,P0221,1,172.01,10
OI006292,O004040,P0187,1,465.38,15
OI006293,O004040,P0154,3,563.67,10
OI006294,O001737,P0139,1,5647.58,0
OI006295,O001737,P0192,1,2255.96,0
OI006296,O003348,P0098,1,1082.19,0
OI006297,O001569,P0182,2,1684.15,0
OI006298,O000463,P0065,1,260.18,0
OI006299,O000744,P0045,1,4468.9,0
OI006300,O000744,P0069,1,4764.36,20
OI006301,O000223,P0034,1,961.34,0
OI006302,O001679,P0232,1,1130.77,10
OI006303,O003995,P0053,2,4564.56,0
OI006304,O001980,P0213,2,132.46,0
OI006305,O000626,P0143,2,4173.48,20
OI006306,O000626,P0167,1,111.95,0
OI006307,O001117,P0058,1,3276.0,0
OI006308,O002463,P0152,1,585.57,0
OI006309,O002712,P0116,1,2403.95,0
OI006310,O002712,P0042,2,1854.22,0
OI006311,O000345,P0134,1,4969.01,10
OI006312,O001005,P0061,1,7304.47,20
OI006313,O002281,P0061,2,7304.47,0
OI006314,O000457,P0146,1,503.35,10
OI006315,O000457,P0203,3,1221.17,10
OI006316,O002280,P0027,2,42325.85,5
OI006317,O000090,P0039,2,3923.97,0
OI006318,O002622,P0029,1,4711.37,0
OI006319,O000874,P0166,1,419.38,0
OI006320,O000396,P0169,2,868.91,0
OI006321,O000396,P0141,1,6262.04,0
OI006322,O000192,P0128,1,1434.6,0
OI006323,O003642,P0008,1,8836.66,0
OI006324,O003642,P0101,1,1960.89,15
OI006325,O001761,P0236,1,66.62,15
OI006326,O000843,P0210,1,2401.94,0
OI006327,O000843,P0041,1,4355.59,0
OI006328,O000843,P0226,1,1175.86,0
OI006329,O001501,P0146,1,503.35,0
OI006330,O001501,P0054,1,2227.8,0
OI006331,O000022,P0045,1,4468.9,15
OI006332,O003719,P0133,1,6177.4,10
OI006333,O003719,P0222,1,591.69,0
OI006334,O003719,P0132,1,1237.56,0
OI006335,O002903,P0237,1,111.58,15
OI006336,O003307,P0013,1,20958.29,0
OI006337,O001894,P0183,1,3302.91,15
OI006338,O002893,P0148,1,1150.31,5
OI006339,O002851,P0143,1,4173.48,0
OI006340,O000780,P0237,1,111.58,0
OI006341,O000780,P0055,1,1374.35,5
OI006342,O000798,P0043,1,1760.62,20
OI006343,O003432,P0038,2,3621.23,10
OI006344,O000824,P0032,2,4194.07,0
OI006345,O000824,P0012,1,13712.79,0
OI006346,O003790,P0209,1,1131.26,0
OI006347,O002266,P0030,1,2799.05,20
OI006348,O002101,P0004,1,3367.3,0
OI006349,O002101,P0048,1,3922.55,0
OI006350,O003623,P0059,1,4076.26,0
OI006351,O003623,P0045,1,4468.9,0
OI006352,O001470,P0228,1,210.24,20
OI006353,O000689,P0001,1,17354.67,0
OI006354,O000921,P0005,2,27369.28,0
OI006355,O003084,P0017,2,3675.28,10
OI006356,O003084,P0178,1,162.51,0
OI006357,O003084,P0134,2,4969.01,10
OI006358,O002243,P0099,1,2204.27,0
OI006359,O002243,P0119,2,913.24,0
OI006360,O000233,P0112,1,370.66,5
OI006361,O000369,P0098,1,1082.19,0
OI006362,O000969,P0030,1,2799.05,0
OI006363,O003594,P0012,1,13712.79,0
OI006364,O001416,P0233,2,1444.15,15
OI006365,O001300,P0008,1,8836.66,0
OI006366,O000065,P0131,1,4419.55,0
OI006367,O000065,P0216,2,256.34,0
OI006368,O003193,P0162,1,693.18,0
OI006369,O003846,P0153,1,752.48,0
OI006370,O003846,P0172,1,254.88,0
OI006371,O003846,P0223,1,1227.56,0
OI006372,O002826,P0143,1,4173.48,0
OI006373,O002826,P0236,1,66.62,0
OI006374,O001722,P0206,1,1218.7,0
OI006375,O000405,P0174,1,670.58,0
OI006376,O004061,P0124,1,3167.83,5
OI006377,O002492,P0184,1,3368.99,20
OI006378,O002492,P0099,2,2204.27,0
OI006379,O001825,P0032,1,4194.07,0
OI006380,O001825,P0003,1,7696.02,15
OI006381,O002781,P0141,1,6262.04,10
OI006382,O001398,P0022,1,2319.97,0
OI006383,O001398,P0210,1,2401.94,0
OI006384,O001398,P0076,2,8191.74,0
OI006385,O002356,P0049,1,2755.84,0
OI006386,O002356,P0096,1,369.0,0
OI006387,O002356,P0099,1,2204.27,0
OI006388,O003759,P0204,1,1452.83,0
OI006389,O003233,P0024,1,14577.63,5
OI006390,O001919,P0074,1,5563.17,5
OI006391,O003936,P0016,2,27653.48,0
OI006392,O003936,P0235,1,373.21,0
OI006393,O001570,P0186,1,486.61,0
OI006394,O001832,P0061,1,7304.47,0
OI006395,O000348,P0230,1,130.64,10
OI006396,O001243,P0142,1,2815.41,10
OI006397,O001243,P0075,1,652.01,0
OI006398,O002870,P0238,2,814.17,0
OI006399,O001160,P0082,2,5774.06,0
OI006400,O004134,P0167,1,111.95,0
OI006401,O004134,P0063,3,2204.83,0
OI006402,O004185,P0165,2,476.64,5
OI006403,O004185,P0022,1,2319.97,0
OI006404,O002723,P0151,1,145.51,15
OI006405,O000807,P0131,2,4419.55,10
OI006406,O001712,P0194,2,1093.82,5
OI006407,O001712,P0013,2,20958.29,5
OI006408,O001712,P0202,1,1841.6,5
OI006409,O001712,P0124,1,3167.83,0
OI006410,O003723,P0071,1,8668.54,0
OI006411,O001302,P0108,2,2164.32,5
OI006412,O001326,P0201,2,494.46,15
OI006413,O000152,P0193,1,2611.49,0
OI006414,O000152,P0197,1,1395.26,0
OI006415,O002990,P0220,1,1073.05,15
OI006416,O000702,P0141,1,6262.04,0
OI006417,O000702,P0165,1,476.64,0
OI006418,O001305,P0036,1,3928.55,10
OI006419,O001305,P0050,2,418.47,0
OI006420,O004193,P0081,1,3435.49,0
OI006421,O004193,P0080,1,2290.21,5
OI006422,O003668,P0105,1,113.68,0
OI006423,O001223,P0222,1,591.69,0
OI006424,O001778,P0151,1,145.51,10
OI006425,O001778,P0081,1,3435.49,0
OI006426,O002135,P0214,1,689.22,0
OI006427,O002135,P0174,1,670.58,15
OI006428,O002942,P0203,1,1221.17,0
OI006429,O001824,P0026,1,43655.64,0
OI006430,O001824,P0009,1,14247.51,0
OI006431,O001824,P0001,1,17354.67,0
OI006432,O000510,P0051,1,446.72,10
OI006433,O003552,P0188,1,387.48,0
OI006434,O003552,P0198,1,1290.69,0
OI006435,O003552,P0005,1,27369.28,5
OI006436,O003987,P0118,1,665.2,0
OI006437,O000749,P0214,2,689.22,5
OI006438,O002975,P0193,1,2611.49,0
OI006439,O002975,P0104,1,393.27,5
OI006440,O002975,P0235,1,373.21,0
OI006441,O002888,P0047,2,3874.69,10
OI006442,O003903,P0001,1,17354.67,10
OI006443,O002462,P0095,1,1634.99,5
OI006444,O003844,P0210,1,2401.94,5
OI006445,O003844,P0209,1,1131.26,0
OI006446,O000567,P0072,1,4574.79,0
OI006447,O001008,P0085,1,557.82,0
OI006448,O003378,P0191,1,544.85,0
OI006449,O004063,P0151,1,145.51,0
OI006450,O004075,P0098,1,1082.19,5
OI006451,O002868,P0113,2,868.09,5
OI006452,O000075,P0214,1,689.22,5
OI006453,O002838,P0020,1,31043.1,0
OI006454,O000352,P0085,1,557.82,0
OI006455,O000352,P0006,1,1709.83,0
OI006456,O000352,P0232,1,1130.77,0
OI006457,O003997,P0177,1,691.82,5
OI006458,O003997,P0012,1,13712.79,5
OI006459,O002554,P0112,1,370.66,0
OI006460,O002554,P0111,1,2006.08,0
OI006461,O002886,P0230,1,130.64,5
OI006462,O002886,P0172,1,254.88,0
OI006463,O002886,P0100,1,2671.55,0
OI006464,O002886,P0109,1,1042.66,0
OI006465,O001271,P0069,1,4764.36,0
OI006466,O003656,P0024,1,14577.63,10
OI006467,O003656,P0019,1,14263.93,0
OI006468,O001619,P0004,1,3367.3,0
OI006469,O001619,P0232,2,1130.77,5
OI006470,O002013,P0166,2,419.38,5
OI006471,O002706,P0101,1,1960.89,5
OI006472,O001993,P0235,2,373.21,0
OI006473,O001877,P0095,2,1634.99,5
OI006474,O001877,P0077,1,1474.07,0
OI006475,O003303,P0223,1,1227.56,10
OI006476,O003438,P0023,1,12238.08,0
OI006477,O003791,P0182,1,1684.15,0
OI006478,O003211,P0024,1,14577.63,0
OI006479,O003211,P0181,1,1449.37,0
OI006480,O003060,P0216,1,256.34,0
OI006481,O002828,P0229,1,65.46,0
OI006482,O000835,P0058,1,3276.0,0
OI006483,O000835,P0073,1,2705.6,0
OI006484,O001658,P0001,1,17354.67,5
OI006485,O003331,P0207,1,3333.53,0
OI006486,O002789,P0115,1,2685.94,0
OI006487,O000073,P0139,1,5647.58,0
OI006488,O000073,P0083,1,993.55,0
OI006489,O000073,P0026,1,43655.64,0
OI006490,O002291,P0103,1,1857.64,5
OI006491,O002291,P0158,1,851.38,20
OI006492,O001423,P0210,1,2401.94,10
OI006493,O001979,P0237,1,111.58,0
OI006494,O001979,P0235,1,373.21,0
OI006495,O000767,P0152,1,585.57,0
OI006496,O001439,P0069,1,4764.36,0
OI006497,O001261,P0198,1,1290.69,5
OI006498,O001244,P0159,2,467.06,0
OI006499,O003119,P0121,1,6600.07,15
OI006500,O003119,P0011,1,27843.9,5
OI006501,O002395,P0134,1,4969.01,0
OI006502,O000663,P0158,1,851.38,15
OI006503,O000663,P0004,1,3367.3,0
OI006504,O000346,P0095,1,1634.99,0
OI006505,O003914,P0198,1,1290.69,0
OI006506,O003914,P0144,1,3418.51,0
OI006507,O003682,P0195,1,2663.56,0
OI006508,O003682,P0050,2,418.47,0
OI006509,O001745,P0111,1,2006.08,5
OI006510,O001745,P0108,1,2164.32,0
OI006511,O002952,P0141,1,6262.04,20
OI006512,O002546,P0052,1,1776.47,0
OI006513,O004002,P0076,1,8191.74,0
OI006514,O003282,P0142,1,2815.41,5
OI006515,O002630,P0037,1,324.95,0
OI006516,O003496,P0097,1,2710.21,15
OI006517,O003496,P0137,1,6108.38,0
OI006518,O001044,P0186,1,486.61,5
OI006519,O000129,P0146,1,503.35,0
OI006520,O000153,P0145,2,2218.83,10
OI006521,O003543,P0160,1,239.79,10
OI006522,O000414,P0104,2,393.27,0
OI006523,O003734,P0041,1,4355.59,0
OI006524,O000397,P0100,1,2671.55,0
OI006525,O000397,P0156,1,494.07,0
OI006526,O002307,P0118,1,665.2,0
OI006527,O002307,P0201,2,494.46,5
OI006528,O003066,P0004,1,3367.3,0
OI006529,O003066,P0136,2,5721.72,0
OI006530,O000694,P0060,1,4494.03,0
OI006531,O000694,P0139,1,5647.58,0
OI006532,O004196,P0111,1,2006.08,0
OI006533,O002202,P0143,1,4173.48,0
OI006534,O002194,P0143,1,4173.48,10
OI006535,O002194,P0134,1,4969.01,0
OI006536,O001522,P0230,2,130.64,0
OI006537,O002508,P0163,2,958.38,0
OI006538,O000814,P0145,1,2218.83,5
OI006539,O001762,P0031,1,2125.78,0
OI006540,O001762,P0121,2,6600.07,0
OI006541,O003387,P0136,1,5721.72,5
OI006542,O001009,P0175,1,436.15,0
OI006543,O001009,P0170,1,525.76,20
OI006544,O004092,P0165,1,476.64,0
OI006545,O000539,P0125,1,6755.25,15
OI006546,O000539,P0201,1,494.46,10
OI006547,O003907,P0158,1,851.38,10
OI006548,O003141,P0019,2,14263.93,0
OI006549,O003637,P0094,1,2468.94,0
OI006550,O003464,P0008,1,8836.66,10
OI006551,O000817,P0095,1,1634.99,0
OI006552,O000817,P0206,1,1218.7,0
OI006553,O000817,P0152,1,585.57,0
OI006554,O000748,P0110,1,1982.94,0
OI006555,O004181,P0047,1,3874.69,0
OI006556,O002747,P0093,1,847.03,5
OI006557,O002747,P0117,1,1772.02,0
OI006558,O000650,P0217,1,945.42,0
OI006559,O000650,P0020,1,31043.1,5
OI006560,O003622,P0146,1,503.35,0
OI006561,O002370,P0117,1,1772.02,0
OI006562,O002468,P0230,1,130.64,0
OI006563,O002468,P0097,1,2710.21,0
OI006564,O001090,P0006,1,1709.83,0
OI006565,O001230,P0178,1,162.51,0
OI006566,O002494,P0153,1,752.48,0
OI006567,O002494,P0061,3,7304.47,0
OI006568,O002859,P0033,2,1619.39,10
OI006569,O002859,P0006,1,1709.83,5
OI006570,O001172,P0023,1,12238.08,0
OI006571,O002931,P0034,1,961.34,0
OI006572,O002931,P0111,1,2006.08,0
OI006573,O001684,P0226,2,1175.86,0
OI006574,O002174,P0180,1,945.21,5
OI006575,O001102,P0196,1,3467.19,0
OI006576,O001102,P0092,1,2780.61,0
OI006577,O000164,P0117,2,1772.02,10
OI006578,O000164,P0218,2,170.95,0
OI006579,O000846,P0162,2,693.18,0
OI006580,O000556,P0134,1,4969.01,0
OI006581,O002579,P0148,2,1150.31,0
OI006582,O002579,P0144,1,3418.51,0
OI006583,O002264,P0213,1,132.46,0
OI006584,O002264,P0224,1,1478.7,0
OI006585,O003135,P0048,1,3922.55,20
OI006586,O002645,P0098,1,1082.19,0
OI006587,O002223,P0004,1,3367.3,20
OI006588,O002223,P0078,1,8872.72,0
OI006589,O002564,P0021,2,6194.09,0
OI006590,O000764,P0142,1,2815.41,5
OI006591,O002823,P0219,1,154.51,0
OI006592,O000358,P0002,2,33154.13,0
OI006593,O000358,P0195,3,2663.56,0
OI006594,O000358,P0230,1,130.64,0
OI006595,O000684,P0147,1,5810.42,0
OI006596,O003044,P0095,1,1634.99,0
OI006597,O000370,P0240,1,1454.49,5
OI006598,O000370,P0036,1,3928.55,0
OI006599,O003620,P0019,1,14263.93,15
OI006600,O004048,P0201,1,494.46,10
OI006601,O002915,P0119,1,913.24,0
OI006602,O002915,P0093,2,847.03,10
OI006603,O002915,P0086,1,6161.57,0
OI006604,O004106,P0131,1,4419.55,10
OI006605,O004106,P0081,1,3435.49,0
OI006606,O000896,P0031,2,2125.78,0
OI006607,O001803,P0118,1,665.2,0
OI006608,O000754,P0125,1,6755.25,5
OI006609,O003049,P0117,2,1772.02,0
OI006610,O003792,P0075,1,652.01,0
OI006611,O000721,P0181,1,1449.37,0
OI006612,O000305,P0024,1,14577.63,5
OI006613,O000305,P0172,3,254.88,0
OI006614,O000305,P0192,1,2255.96,5
OI006615,O003868,P0036,1,3928.55,0
OI006616,O003868,P0125,1,6755.25,5
OI006617,O002386,P0076,2,8191.74,0
OI006618,O004015,P0099,2,2204.27,0
OI006619,O000366,P0155,1,814.67,5
OI006620,O003052,P0048,3,3922.55,0
OI006621,O003052,P0201,1,494.46,0
OI006622,O003223,P0020,1,31043.1,10
OI006623,O003223,P0025,1,24964.59,0
OI006624,O002352,P0139,1,5647.58,15
OI006625,O002352,P0173,1,457.65,0
OI006626,O002352,P0205,1,3182.03,10
OI006627,O003123,P0214,1,689.22,5
OI006628,O002937,P0166,2,419.38,0
OI006629,O002895,P0142,1,2815.41,0
OI006630,O002895,P0038,1,3621.23,0
OI006631,O000354,P0072,1,4574.79,0
OI006632,O000354,P0024,1,14577.63,10
OI006633,O001620,P0156,1,494.07,0
OI006634,O001582,P0183,1,3302.91,0
OI006635,O000002,P0152,1,585.57,5
OI006636,O000523,P0104,1,393.27,0
OI006637,O000523,P0036,1,3928.55,0
OI006638,O003249,P0112,1,370.66,0
OI006639,O003249,P0069,1,4764.36,0
OI006640,O003249,P0046,1,861.09,0
OI006641,O003249,P0042,1,1854.22,0
OI006642,O003922,P0037,1,324.95,10
OI006643,O003922,P0155,1,814.67,0
OI006644,O000629,P0123,1,402.56,0
OI006645,O002367,P0086,1,6161.57,0
OI006646,O004045,P0132,2,1237.56,0
OI006647,O002058,P0151,1,145.51,0
OI006648,O002058,P0020,1,31043.1,15
OI006649,O002381,P0116,3,2403.95,5
OI006650,O002381,P0014,1,9625.58,20
OI006651,O002620,P0208,1,2265.65,15
OI006652,O002620,P0182,1,1684.15,15
OI006653,O002620,P0226,2,1175.86,10
OI006654,O002620,P0234,2,463.28,0
OI006655,O002164,P0227,1,664.12,0
OI006656,O001237,P0068,1,8496.61,0
OI006657,O000209,P0185,2,804.9,5
OI006658,O000209,P0188,1,387.48,0
OI006659,O003534,P0094,1,2468.94,5
OI006660,O003022,P0069,1,4764.36,0
OI006661,O001296,P0235,1,373.21,0
OI006662,O003550,P0034,2,961.34,0
OI006663,O003550,P0027,1,42325.85,5
OI006664,O003069,P0211,1,1196.79,10
OI006665,O003069,P0142,1,2815.41,0
OI006666,O000174,P0089,1,6279.25,0
OI006667,O000704,P0175,1,436.15,0
OI006668,O000291,P0076,1,8191.74,10
OI006669,O000291,P0096,2,369.0,0
OI006670,O002483,P0125,1,6755.25,20
OI006671,O002825,P0214,2,689.22,0
OI006672,O002825,P0012,2,13712.79,0
OI006673,O002433,P0082,1,5774.06,0
OI006674,O002433,P0112,1,370.66,5
OI006675,O001448,P0200,1,2664.42,0
OI006676,O000283,P0130,1,4118.41,0
OI006677,O002384,P0033,1,1619.39,0
OI006678,O002384,P0001,1,17354.67,10
OI006679,O003009,P0217,2,945.42,0
OI006680,O003064,P0148,1,1150.31,10
OI006681,O003064,P0037,1,324.95,0
OI006682,O003294,P0033,2,1619.39,5
OI006683,O002595,P0217,1,945.42,0
OI006684,O002595,P0223,1,1227.56,0
OI006685,O000968,P0094,1,2468.94,0
OI006686,O000968,P0128,1,1434.6,5
OI006687,O001676,P0213,3,132.46,0
OI006688,O001826,P0001,1,17354.67,0
OI006689,O001826,P0182,1,1684.15,0
OI006690,O004180,P0148,1,1150.31,0
OI006691,O004180,P0005,2,27369.28,5
OI006692,O003427,P0188,1,387.48,0
OI006693,O003427,P0013,1,20958.29,15
OI006694,O003192,P0017,1,3675.28,0
OI006695,O003192,P0162,1,693.18,5
OI006696,O003192,P0103,2,1857.64,0
OI006697,O004186,P0057,1,4668.58,0
OI006698,O003577,P0237,1,111.58,10
OI006699,O003577,P0181,1,1449.37,0
OI006700,O003226,P0231,1,219.41,0
OI006701,O000588,P0088,2,5876.52,0
OI006702,O002001,P0105,3,113.68,5
OI006703,O002001,P0071,1,8668.54,0
OI006704,O000667,P0014,1,9625.58,0
OI006705,O001374,P0118,2,665.2,0
OI006706,O003616,P0044,1,3728.15,5
