order_id,customer_id,order_date,order_status
O002094,C01564,2024-01-01,Returned
O002095,C00090,2024-10-21,Delivered
O002096,C01578,2024-12-08,Delivered
O002097,C01285,2024-02-09,Shipped
O002098,C00020,2024-08-01,Returned
O002099,C00175,2023-08-04,Delivered
O002100,C01556,2023-08-05,Shipped
O002101,C00630,2023-10-15,Delivered
O002102,C00317,2024-04-16,Delivered
O002103,C01114,2024-04-02,Cancelled
O002104,C01114,2023-08-09,Delivered
O002105,C00092,2023-04-01,Delivered
O002106,C00608,2024-03-18,Delivered
O002107,C00291,2023-04-17,Delivered
O002108,C00465,2024-02-08,Delivered
O002109,C00302,2024-05-13,Delivered
O002110,C00588,2024-05-21,Delivered
O002111,C00788,2024-06-22,Cancelled
O002112,C00231,2024-10-23,Delivered
O002113,C00226,2023-12-06,Delivered
O002114,C00578,2024-06-04,Delivered
O002115,C01261,2024-03-03,Delivered
O002116,C00739,2023-05-04,Delivered
O002117,C00878,2023-01-02,Shipped
O002118,C00372,2023-07-11,Cancelled
O002119,C00308,2023-11-14,Cancelled
O002120,C01280,2024-03-22,Returned
O002121,C00714,2024-10-10,Delivered
O002122,C01023,2023-06-09,Cancelled
O002123,C00005,2023-04-12,Returned
O002124,C01593,2024-12-05,Cancelled
O002125,C00138,2023-03-05,Delivered
O002126,C00876,2023-12-19,Cancelled
O002127,C00297,2024-02-09,Delivered
O002128,C00262,2024-01-11,Delivered
O002129,C00654,2023-03-25,Delivered
O002130,C01340,2023-02-14,Delivered
O002131,C01019,2023-03-13,Shipped
O002132,C01009,2024-02-18,Shipped
O002133,C00472,2024-01-18,Delivered
O002134,C00450,2023-06-03,Cancelled
O002135,C00741,2024-03-03,Delivered
O002136,C00036,2024-09-07,Delivered
O002137,C00971,2023-02-18,Delivered
O002138,C00123,2023-12-04,Delivered
O002139,C01595,2024-05-12,Returned
O002140,C00604,2023-07-05,Delivered
O002141,C00863,2023-08-05,Delivered
O002142,C00460,2024-03-07,Delivered
O002143,C00283,2024-11-24,Delivered
O002144,C01442,2024-08-23,Delivered
O002145,C01502,2024-02-13,Delivered
O002146,C00870,2024-06-23,Delivered
O002147,C01437,2023-09-02,Delivered
O002148,C00152,2024-03-22,Delivered
O002149,C01217,2023-11-27,Returned
O002150,C00749,2023-05-06,Delivered
O002151,C00158,2024-05-03,Delivered
O002152,C00853,2024-01-19,Delivered
O002153,C00374,2023-09-25,Delivered
O002154,C00287,2024-11-24,Cancelled
O002155,C00963,2023-01-17,Delivered
O002156,C00910,2023-08-24,Returned
O002157,C01424,2023-02-21,Delivered
O002158,C00228,2024-06-10,Delivered
O002159,C00066,2024-05-02,Shipped
O002160,C00023,2023-08-25,Delivered
O002161,C00868,2024-04-27,Cancelled
O002162,C01135,2023-10-15,Cancelled
O002163,C00529,2024-06-27,Shipped
O002164,C00627,2023-11-17,Cancelled
O002165,C00868,2023-11-08,Delivered
O002166,C00189,2024-11-09,Shipped
O002167,C01522,2023-07-13,Delivered
O002168,C01268,2023-04-13,Delivered
O002169,C00377,2024-02-08,Returned
O002170,C01146,2024-12-24,Shipped
O002171,C00960,2023-10-27,Delivered
O002172,C01337,2023-02-11,Cancelled
O002173,C00780,2023-09-13,Delivered
O002174,C01325,2023-12-02,Delivered
O002175,C00214,2023-05-07,Delivered
O002176,C01236,2024-04-12,Returned
O002177,C00688,2024-12-28,Delivered
O002178,C00578,2023-11-08,Delivered
O002179,C00134,2023-09-18,Delivered
O002180,C00023,2023-10-20,Returned
O002181,C00385,2023-03-10,Shipped
O002182,C01308,2024-11-07,Delivered
O002183,C00175,2023-11-08,Shipped
O002184,C00092,2023-10-19,Shipped
O002185,C00991,2024-04-26,Delivered
O002186,C00191,2023-11-02,Delivered
O002187,C00731,2024-04-01,Returned
O002188,C00816,2023-02-10,Shipped
O002189,C00645,2024-08-07,Returned
O002190,C01487,2024-12-13,Delivered
O002191,C01440,2024-04-05,Cancelled
O002192,C00679,2024-12-04,Delivered
O002193,C01032,2023-04-24,Delivered
O002194,C00308,2023-12-17,Delivered
O002195,C00977,2024-02-19,Shipped
O002196,C00077,2024-02-28,Delivered
O002197,C01398,2023-10-06,Delivered
O002198,C01282,2023-09-03,Delivered
O002199,C01396,2023-04-23,Cancelled
O002200,C01575,2023-10-05,Cancelled
O002201,C01072,2023-05-06,Returned
O002202,C00917,2024-06-11,Returned
O002203,C00695,2023-06-05,Delivered
O002204,C01277,2023-02-12,Returned
O002205,C00082,2024-01-14,Cancelled
O002206,C01399,2024-02-25,Delivered
O002207,C00428,2024-10-08,Shipped
O002208,C00154,2024-02-20,Delivered
O002209,C01019,2023-09-19,Delivered
O002210,C00031,2024-08-26,Delivered
O002211,C00634,2024-01-25,Shipped
O002212,C01022,2023-03-28,Delivered
O002213,C00643,2024-01-15,Delivered
O002214,C00331,2024-11-10,Delivered
O002215,C01181,2023-10-09,Delivered
O002216,C00146,2023-08-12,Delivered
O002217,C00525,2023-04-23,Returned
O002218,C01165,2023-04-15,Delivered
O002219,C00745,2023-11-02,Returned
O002220,C00838,2024-02-10,Returned
O002221,C01394,2023-03-20,Delivered
O002222,C00752,2024-12-15,Shipped
O002223,C01280,2024-06-28,Delivered
O002224,C00171,2024-02-12,Cancelled
O002225,C01037,2024-09-14,Delivered
O002226,C01398,2023-03-09,Delivered
O002227,C01319,2023-12-20,Delivered
O002228,C01434,2024-03-24,Returned
O002229,C00017,2024-09-18,Delivered
O002230,C00216,2024-07-28,Delivered
O002231,C01168,2023-07-13,Delivered
O002232,C00150,2024-12-28,Delivered
O002233,C00947,2023-04-13,Cancelled
O002234,C00715,2024-10-03,Delivered
O002235,C01316,2024-12-15,Shipped
O002236,C00953,2023-05-27,Delivered
O002237,C01499,2024-05-03,Delivered
O002238,C01574,2023-02-13,Delivered
O002239,C00823,2023-10-07,Delivered
O002240,C00650,2023-12-03,Delivered
O002241,C00996,2024-02-20,Delivered
O002242,C01519,2024-11-23,Delivered
O002243,C00571,2024-04-04,Delivered
O002244,C01117,2023-12-02,Delivered
O002245,C00299,2024-08-16,Cancelled
O002246,C00656,2024-12-07,Shipped
O002247,C00779,2023-01-02,Delivered
O002248,C00741,2024-12-26,Returned
O002249,C00434,2023-03-14,Returned
O002250,C01554,2024-08-01,Cancelled
O002251,C00517,2023-07-14,Cancelled
O002252,C00561,2023-04-06,Delivered
O002253,C00611,2023-11-03,Returned
O002254,C00925,2024-03-23,Returned
O002255,C01075,2023-10-14,Delivered
O002256,C00377,2023-02-22,Returned
O002257,C00190,2024-02-02,Delivered
O002258,C01543,2024-11-11,Delivered
O002259,C00407,2023-10-06,Delivered
O002260,C00987,2023-06-14,Delivered
O002261,C01411,2023-11-18,Returned
O002262,C01427,2023-02-06,Delivered
O002263,C01420,2024-09-12,Shipped
O002264,C00021,2024-09-13,Shipped
O002265,C00407,2024-02-26,Delivered
O002266,C01368,2023-09-24,Shipped
O002267,C00297,2024-08-20,Delivered
O002268,C01504,2024-01-22,Cancelled
O002269,C01509,2024-09-27,Cancelled
O002270,C00030,2024-03-11,Delivered
O002271,C00303,2024-07-15,Delivered
O002272,C00649,2024-02-28,Delivered
O002273,C00833,2023-11-26,Delivered
O002274,C01480,2024-12-17,Delivered
O002275,C00258,2024-01-15,Cancelled
O002276,C01309,2024-02-15,Shipped
O002277,C00385,2023-06-04,Delivered
O002278,C01586,2024-03-23,Delivered
O002279,C00443,2024-02-20,Delivered
O002280,C01392,2023-05-07,Shipped
O002281,C00759,2023-02-01,Returned
O002282,C00034,2024-02-12,Delivered
O002283,C01029,2024-06-10,Returned
O002284,C00256,2023-12-28,Cancelled
O002285,C00934,2023-06-16,Delivered
O002286,C00721,2024-04-14,Delivered
O002287,C00873,2023-03-27,Shipped
O002288,C00688,2023-11-25,Delivered
O002289,C00940,2023-05-06,Delivered
O002290,C01219,2023-05-12,Delivered
O002291,C00782,2023-06-18,Delivered
O002292,C01351,2023-10-28,Cancelled
O002293,C01299,2023-02-22,Delivered
O002294,C01271,2023-10-23,Returned
O002295,C00180,2023-12-04,Returned
O002296,C00184,2023-12-27,Cancelled
O002297,C01263,2023-10-01,Delivered
O002298,C01017,2024-10-04,Cancelled
O002299,C01278,2023-04-25,Shipped
O002300,C01298,2023-12-04,Delivered
O002301,C00067,2023-02-17,Cancelled
O002302,C00434,2023-02-10,Delivered
O002303,C00932,2024-02-25,Shipped
O002304,C00235,2024-01-13,Delivered
O002305,C00962,2024-11-28,Delivered
O002306,C00951,2024-01-12,Delivered
O002307,C01321,2024-12-27,Cancelled
O002308,C00459,2023-02-26,Shipped
O002309,C00549,2023-03-10,Cancelled
O002310,C00009,2023-02-09,Delivered
O002311,C00032,2023-05-02,Delivered
O002312,C00767,2024-01-05,Returned
O002313,C01229,2024-03-27,Delivered
O002314,C00350,2023-02-11,Shipped
O002315,C00496,2024-12-14,Shipped
O002316,C00395,2024-10-13,Shipped
O002317,C00106,2023-08-21,Returned
O002318,C00826,2023-03-19,Delivered
O002319,C00896,2023-05-17,Delivered
O002320,C01033,2023-04-04,Delivered
O002321,C00803,2023-04-21,Returned
O002322,C01285,2023-12-25,Delivered
O002323,C01133,2023-07-27,Delivered
O002324,C00418,2023-09-11,Delivered
O002325,C00053,2024-12-03,Delivered
O002326,C01578,2024-04-01,Shipped
O002327,C00057,2024-12-05,Shipped
O002328,C01114,2023-04-23,Delivered
O002329,C00784,2023-10-19,Delivered
O002330,C01504,2024-01-24,Delivered
O002331,C01294,2023-02-15,Returned
O002332,C00383,2023-01-12,Delivered
O002333,C00455,2024-04-21,Delivered
O002334,C01097,2024-03-07,Returned
O002335,C01488,2023-11-08,Returned
O002336,C00775,2023-12-26,Returned
O002337,C01351,2023-11-09,Delivered
O002338,C00295,2023-01-09,Cancelled
O002339,C00212,2023-09-01,Delivered
O002340,C01221,2023-05-15,Delivered
O002341,C00191,2023-03-04,Delivered
O002342,C00741,2024-12-16,Returned
O002343,C00801,2024-02-07,Delivered
O002344,C00045,2024-06-16,Delivered
O002345,C00997,2023-08-03,Cancelled
O002346,C00643,2023-10-03,Cancelled
O002347,C00330,2023-06-15,Delivered
O002348,C00366,2023-03-10,Cancelled
O002349,C00241,2023-05-19,Delivered
O002350,C00992,2024-08-12,Shipped
O002351,C01120,2024-04-20,Delivered
O002352,C01069,2024-01-06,Cancelled
O002353,C00395,2023-12-09,Shipped
O002354,C01098,2024-11-01,Delivered
O002355,C00443,2023-02-17,Returned
O002356,C00445,2023-07-12,Delivered
O002357,C00284,2023-09-11,Delivered
O002358,C01491,2024-07-03,Cancelled
O002359,C00549,2024-12-05,Delivered
O002360,C00409,2023-06-16,Delivered
O002361,C01451,2024-10-12,Shipped
O002362,C00603,2024-09-21,Delivered
O002363,C00894,2023-06-24,Shipped
O002364,C00396,2023-10-13,Delivered
O002365,C00406,2023-11-06,Cancelled
O002366,C01470,2024-12-28,Delivered
O002367,C00211,2023-05-13,Shipped
O002368,C01570,2024-08-26,Shipped
O002369,C00340,2023-09-10,Returned
O002370,C01479,2024-06-07,Delivered
O002371,C00914,2023-11-14,Delivered
O002372,C00653,2024-02-20,Shipped
O002373,C01244,2024-09-04,Delivered
O002374,C00410,2024-08-14,Shipped
O002375,C00766,2024-10-12,Cancelled
O002376,C00921,2023-02-27,Delivered
O002377,C01048,2024-05-02,Delivered
O002378,C00840,2023-04-19,Delivered
O002379,C01322,2023-11-20,Shipped
O002380,C00816,2024-01-12,Delivered
O002381,C00369,2023-10-04,Returned
O002382,C00880,2023-12-11,Returned
O002383,C00733,2024-12-06,Delivered
O002384,C00441,2023-04-03,Cancelled
O002385,C00298,2024-04-12,Returned
O002386,C00251,2023-10-11,Delivered
O002387,C00023,2023-04-11,Cancelled
O002388,C00438,2023-05-11,Delivered
O002389,C00659,2024-12-19,Delivered
O002390,C00136,2024-11-18,Delivered
O002391,C01233,2024-11-10,Delivered
O002392,C00446,2024-12-17,Delivered
O002393,C00154,2023-06-18,Shipped
O002394,C01398,2023-09-21,Returned
O002395,C00651,2024-04-14,Returned
O002396,C00406,2023-12-11,Delivered
O002397,C01012,2023-11-02,Delivered
O002398,C00863,2023-09-02,Delivered
O002399,C00928,2024-02-04,Delivered
O002400,C00670,2024-02-20,Shipped
O002401,C01181,2023-05-13,Delivered
O002402,C01319,2023-12-10,Returned
O002403,C01180,2024-01-28,Delivered
O002404,C00269,2024-01-15,Returned
O002405,C01093,2023-06-13,Shipped
O002406,C00691,2024-06-02,Cancelled
O002407,C00143,2023-01-01,Delivered
O002408,C00851,2023-09-04,Cancelled
O002409,C00563,2024-07-10,Delivered
O002410,C00709,2024-01-25,Delivered
O002411,C01587,2023-07-03,Delivered
O002412,C00097,2024-05-16,Delivered
O002413,C01427,2024-01-10,Delivered
O002414,C01313,2024-08-16,Delivered
O002415,C00766,2024-06-27,Shipped
O002416,C00060,2024-03-04,Delivered
O002417,C00022,2023-12-02,Delivered
O002418,C01409,2023-04-04,Cancelled
O002419,C00464,2023-07-14,Delivered
O002420,C00392,2023-11-03,Cancelled
O002421,C00756,2024-02-26,Returned
O002422,C00011,2023-12-18,Cancelled
O002423,C00227,2023-07-28,Delivered
O002424,C01409,2023-01-10,Shipped
O002425,C00778,2023-12-26,Delivered
O002426,C00349,2023-07-23,Delivered
O002427,C00944,2024-06-19,Delivered
O002428,C00654,2023-01-05,Returned
O002429,C01543,2024-02-05,Shipped
O002430,C00847,2024-12-28,Cancelled
O002431,C00251,2023-05-15,Shipped
O002432,C01184,2023-12-17,Delivered
O002433,C01004,2023-03-22,Delivered
O002434,C01583,2024-03-11,Cancelled
O002435,C00463,2024-01-16,Delivered
O002436,C01351,2023-10-09,Cancelled
O002437,C00422,2023-12-24,Cancelled
O002438,C00154,2024-11-03,Delivered
O002439,C01374,2023-06-02,Delivered
O002440,C00385,2023-01-15,Delivered
O002441,C00698,2024-10-04,Delivered
O002442,C01210,2024-02-27,Returned
O002443,C01053,2024-11-17,Returned
O002444,C01558,2024-02-11,Delivered
O002445,C00930,2024-08-23,Cancelled
O002446,C01034,2023-11-05,Delivered
O002447,C00449,2024-06-05,Delivered
O002448,C00927,2024-11-13,Returned
O002449,C00416,2024-02-20,Returned
O002450,C00385,2023-05-13,Delivered
O002451,C00867,2023-07-09,Delivered
O002452,C00630,2023-06-22,Returned
O002453,C01328,2023-07-19,Delivered
O002454,C00945,2023-08-05,Delivered
O002455,C00226,2024-01-24,Delivered
O002456,C00944,2024-02-01,Delivered
O002457,C00059,2023-11-09,Delivered
O002458,C00928,2024-03-22,Delivered
O002459,C00243,2023-03-09,Shipped
O002460,C00726,2023-03-03,Delivered
O002461,C00813,2023-05-07,Shipped
O002462,C01041,2023-12-14,Delivered
O002463,C00904,2023-06-02,Delivered
O002464,C00784,2023-07-12,Cancelled
O002465,C00398,2023-10-14,Delivered
O002466,C00825,2024-08-07,Delivered
O002467,C01085,2023-01-20,Shipped
O002468,C01063,2024-04-16,Delivered
O002469,C01396,2024-04-04,Delivered
O002470,C00510,2024-08-21,Delivered
O002471,C00236,2024-11-08,Delivered
O002472,C01179,2023-01-02,Delivered
O002473,C01090,2023-04-08,Delivered
O002474,C00464,2024-11-09,Shipped
O002475,C01467,2023-11-23,Delivered
O002476,C00805,2024-01-13,Delivered
O002477,C01504,2024-04-08,Returned
O002478,C00550,2024-04-23,Delivered
O002479,C00351,2024-11-07,Returned
O002480,C00712,2024-12-07,Cancelled
O002481,C01446,2024-05-10,Shipped
O002482,C01503,2023-07-10,Delivered
O002483,C00380,2024-11-04,Shipped
O002484,C00977,2023-02-23,Cancelled
O002485,C01409,2023-06-10,Delivered
O002486,C00646,2024-11-06,Cancelled
O002487,C00342,2023-07-03,Delivered
O002488,C00291,2023-06-11,Delivered
O002489,C00972,2023-04-22,Delivered
O002490,C00043,2024-10-11,Delivered
O002491,C00350,2023-12-09,Cancelled
O002492,C00020,2024-04-25,Shipped
O002493,C00971,2023-06-12,Shipped
O002494,C01001,2024-06-01,Returned
O002495,C00968,2024-06-08,Delivered
O002496,C00596,2023-08-02,Returned
O002497,C01076,2023-11-08,Shipped
O002498,C01547,2023-06-06,Delivered
O002499,C00193,2024-12-25,Delivered
O002500,C00688,2024-03-10,Delivered
O002501,C01505,2024-11-16,Delivered
O002502,C00997,2023-08-18,Delivered
O002503,C00940,2024-07-12,Delivered
O002504,C00723,2024-06-27,Delivered
O002505,C00684,2024-05-23,Shipped
O002506,C01360,2024-12-25,Returned
O002507,C01221,2023-10-28,Delivered
O002508,C01405,2023-04-04,Shipped
O002509,C01311,2024-04-24,Delivered
O002510,C00841,2024-06-05,Returned
O002511,C01351,2024-02-08,Delivered
O002512,C00064,2023-06-12,Delivered
O002513,C01518,2023-12-19,Cancelled
O002514,C00737,2023-08-14,Delivered
O002515,C00397,2023-11-24,Delivered
O002516,C00222,2024-03-21,Delivered
O002517,C01391,2024-06-21,Shipped
O002518,C00359,2023-06-15,Delivered
O002519,C00801,2023-10-22,Shipped
O002520,C00566,2023-07-14,Delivered
O002521,C01438,2023-06-07,Delivered
O002522,C01255,2024-07-27,Delivered
O002523,C00932,2024-11-14,Shipped
O002524,C00591,2023-10-26,Delivered
O002525,C01022,2024-06-01,Cancelled
O002526,C00956,2024-11-05,Cancelled
O002527,C01072,2024-10-05,Delivered
O002528,C00622,2023-05-20,Delivered
O002529,C00133,2024-12-10,Returned
O002530,C00032,2023-10-10,Delivered
O002531,C00580,2023-09-02,Returned
O002532,C00253,2023-02-19,Delivered
O002533,C00627,2023-12-16,Delivered
O002534,C01353,2023-03-14,Returned
O002535,C00103,2023-07-01,Delivered
O002536,C00718,2023-08-05,Delivered
O002537,C01029,2024-08-26,Cancelled
O002538,C01149,2024-10-25,Delivered
O002539,C00555,2023-08-03,Delivered
O002540,C00403,2024-10-24,Delivered
O002541,C00166,2024-10-19,Delivered
O002542,C00066,2024-06-08,Delivered
O002543,C00510,2023-04-12,Returned
O002544,C01305,2024-05-22,Delivered
O002545,C00818,2024-12-14,Delivered
O002546,C00619,2024-04-09,Shipped
O002547,C00355,2023-09-10,Shipped
O002548,C01391,2023-12-14,Delivered
O002549,C00286,2024-03-26,Cancelled
O002550,C00409,2023-12-25,Delivered
O002551,C00853,2023-04-05,Shipped
O002552,C00617,2023-08-07,Delivered
O002553,C00609,2024-08-03,Shipped
O002554,C00945,2024-10-21,Shipped
O002555,C00197,2023-04-06,Delivered
O002556,C00906,2024-12-17,Cancelled
O002557,C01032,2023-08-11,Cancelled
O002558,C00733,2024-04-23,Delivered
O002559,C00876,2024-06-12,Delivered
O002560,C00841,2024-08-14,Delivered
O002561,C01145,2024-12-01,Delivered
O002562,C00863,2023-08-25,Delivered
O002563,C00288,2024-10-25,Shipped
O002564,C00601,2023-04-10,Delivered
O002565,C00805,2024-05-25,Delivered
O002566,C01373,2024-06-13,Delivered
O002567,C01563,2024-04-15,Returned
O002568,C00174,2023-07-17,Delivered
O002569,C01331,2024-10-09,Delivered
O002570,C01218,2023-05-11,Delivered
O002571,C00125,2023-02-27,Delivered
O002572,C01198,2024-05-24,Cancelled
O002573,C01515,2023-12-17,Cancelled
O002574,C01437,2024-10-02,Delivered
O002575,C00296,2023-10-17,Shipped
O002576,C01015,2023-05-24,Delivered
O002577,C01384,2024-09-08,Cancelled
O002578,C00317,2024-01-28,Delivered
O002579,C00014,2023-05-21,Returned
O002580,C01278,2024-05-16,Cancelled
O002581,C00235,2023-12-07,Delivered
O002582,C00314,2024-02-01,Shipped
O002583,C01065,2023-11-04,Delivered
O002584,C00419,2024-09-08,Delivered
O002585,C00051,2024-09-16,Returned
O002586,C00909,2024-05-17,Delivered
O002587,C00615,2023-03-02,Delivered
O002588,C00377,2024-10-16,Returned
O002589,C01120,2024-04-08,Delivered
O002590,C01396,2024-05-27,Delivered
O002591,C01348,2023-09-28,Shipped
O002592,C00886,2024-11-04,Delivered
O002593,C00045,2024-06-21,Delivered
O002594,C01347,2023-03-05,Delivered
O002595,C01048,2023-10-06,Cancelled
O002596,C01120,2024-11-23,Delivered
O002597,C00593,2023-02-16,Cancelled
O002598,C01206,2024-12-04,Delivered
O002599,C01368,2024-04-12,Delivered
O002600,C00791,2024-03-13,Cancelled
O002601,C00220,2023-07-26,Delivered
O002602,C00871,2023-07-14,Delivered
O002603,C00581,2024-12-01,Delivered
O002604,C00798,2023-08-04,Delivered
O002605,C00621,2024-07-19,Delivered
O002606,C01333,2023-10-21,Cancelled
O002607,C00088,2023-04-20,Delivered
O002608,C00733,2023-01-05,Shipped
O002609,C01076,2024-01-28,Delivered
O002610,C00129,2024-12-17,Delivered
O002611,C00721,2023-09-21,Cancelled
O002612,C00695,2023-09-24,Delivered
O002613,C00287,2023-09-23,Delivered
O002614,C01562,2023-12-26,Cancelled
O002615,C01322,2023-11-10,Delivered
O002616,C00967,2024-11-13,Shipped
O002617,C01180,2023-12-22,Cancelled
O002618,C01589,2023-12-17,Cancelled
O002619,C01206,2023-04-17,Shipped
O002620,C01198,2024-12-12,Shipped
O002621,C00827,2023-07-27,Delivered
O002622,C00061,2023-02-02,Returned
O002623,C00475,2024-04-24,Delivered
O002624,C00218,2024-02-22,Delivered
O002625,C00663,2023-11-22,Returned
O002626,C01581,2023-11-08,Returned
O002627,C00485,2024-07-24,Delivered
O002628,C01548,2023-06-06,Delivered
O002629,C00127,2024-09-03,Shipped
O002630,C00235,2024-04-09,Delivered
O002631,C01536,2023-11-28,Delivered
O002632,C01564,2023-11-15,Delivered
O002633,C00061,2023-07-20,Delivered
O002634,C00221,2024-06-11,Cancelled
O002635,C00273,2023-12-15,Cancelled
O002636,C00410,2023-08-19,Delivered
O002637,C01006,2024-02-09,Delivered
O002638,C00586,2024-12-22,Delivered
O002639,C01520,2023-11-07,Delivered
O002640,C01083,2024-11-14,Returned
O002641,C00394,2023-09-26,Delivered
O002642,C00011,2023-02-19,Delivered
O002643,C00836,2023-06-25,Shipped
O002644,C00148,2023-11-18,Delivered
O002645,C01398,2023-06-06,Cancelled
O002646,C01169,2023-01-24,Returned
O002647,C01026,2024-11-16,Delivered
O002648,C01267,2024-10-12,Shipped
O002649,C00283,2024-06-28,Returned
O002650,C00876,2023-05-03,Cancelled
O002651,C00146,2023-04-13,Shipped
O002652,C00242,2023-02-03,Delivered
O002653,C00106,2024-05-08,Shipped
O002654,C00678,2024-11-18,Delivered
O002655,C00515,2023-11-08,Delivered
O002656,C00733,2023-04-23,Delivered
O002657,C00324,2023-12-28,Delivered
O002658,C01179,2023-09-03,Delivered
O002659,C01061,2023-10-28,Shipped
O002660,C00640,2024-03-17,Delivered
O002661,C00117,2024-05-20,Shipped
O002662,C00228,2023-03-23,Shipped
O002663,C01338,2023-01-16,Delivered
O002664,C00693,2024-12-02,Delivered
O002665,C00286,2023-06-09,Delivered
O002666,C01552,2023-02-18,Cancelled
O002667,C00483,2023-05-02,Delivered
O002668,C01250,2023-02-03,Cancelled
O002669,C01568,2023-10-27,Returned
O002670,C00709,2024-08-02,Delivered
O002671,C01226,2023-09-14,Cancelled
O002672,C00266,2023-11-20,Delivered
O002673,C00086,2024-04-24,Delivered
O002674,C01018,2023-12-02,Shipped
O002675,C01332,2024-10-08,Delivered
O002676,C00979,2024-10-14,Delivered
O002677,C00467,2023-01-26,Delivered
O002678,C00054,2024-07-02,Returned
O002679,C00402,2023-11-26,Shipped
O002680,C00777,2024-12-20,Cancelled
O002681,C01512,2023-12-22,Delivered
O002682,C00988,2024-12-18,Delivered
O002683,C01569,2024-06-13,Delivered
O002684,C00875,2023-07-23,Shipped
O002685,C00237,2024-01-05,Delivered
O002686,C01261,2024-12-04,Delivered
O002687,C00397,2024-10-12,Delivered
O002688,C00476,2023-03-14,Delivered
O002689,C00021,2024-05-19,Delivered
O002690,C01542,2023-09-14,Returned
O002691,C01099,2023-01-26,Shipped
O002692,C00031,2023-10-02,Returned
O002693,C00512,2023-06-24,Returned
O002694,C00157,2024-09-02,Delivered
O002695,C00899,2023-09-05,Delivered
O002696,C00090,2024-09-10,Delivered
O002697,C01234,2023-01-12,Cancelled
O002698,C00599,2023-08-08,Delivered
O002699,C00815,2023-06-20,Delivered
O002700,C00251,2023-06-22,Cancelled
O002701,C00513,2023-02-03,Shipped
O002702,C01445,2023-05-07,Cancelled
O002703,C00732,2024-01-27,Returned
O002704,C00620,2023-07-08,Delivered
O002705,C00600,2023-11-25,Returned
O002706,C00548,2023-10-21,Delivered
O002707,C01109,2024-10-23,Shipped
O002708,C00111,2024-11-04,Delivered
O002709,C01445,2023-12-14,Shipped
O002710,C00573,2023-08-16,Delivered
O002711,C01067,2023-03-07,Delivered
O002712,C01520,2024-12-10,Shipped
O002713,C00252,2023-02-07,Delivered
O002714,C00291,2023-08-24,Delivered
O002715,C01431,2023-08-08,Delivered
O002716,C01566,2023-08-21,Delivered
O002717,C01022,2023-05-04,Returned
O002718,C00554,2024-07-02,Delivered
O002719,C00174,2023-04-19,Delivered
O002720,C01249,2024-03-09,Delivered
O002721,C00788,2023-04-16,Delivered
O002722,C00460,2023-02-02,Delivered
O002723,C00378,2024-11-13,Cancelled
O002724,C01353,2023-05-14,Delivered
O002725,C01110,2024-09-02,Returned
O002726,C00054,2024-01-12,Shipped
O002727,C00538,2023-03-25,Returned
O002728,C01211,2024-12-25,Delivered
O002729,C00057,2023-07-25,Delivered
O002730,C01273,2024-10-24,Delivered
O002731,C00876,2023-05-28,Returned
O002732,C01507,2024-10-24,Returned
O002733,C00224,2023-01-02,Shipped
O002734,C01389,2023-12-13,Delivered
O002735,C01096,2024-06-28,Delivered
O002736,C01173,2024-11-14,Cancelled
O002737,C01575,2024-11-19,Shipped
O002738,C00333,2024-09-09,Delivered
O002739,C01528,2024-11-15,Delivered
O002740,C00032,2023-06-05,Delivered
O002741,C01398,2023-07-26,Delivered
O002742,C00512,2023-07-03,Returned
O002743,C00606,2023-10-18,Delivered
O002744,C00809,2023-10-19,Delivered
O002745,C00562,2024-01-20,Delivered
O002746,C01351,2023-05-09,Delivered
O002747,C01338,2024-05-26,Returned
O002748,C00026,2023-05-25,Delivered
O002749,C01165,2023-08-10,Cancelled
O002750,C00542,2023-12-11,Returned
O002751,C00909,2024-08-06,Delivered
O002752,C00901,2024-06-01,Delivered
O002753,C00984,2024-03-15,Cancelled
O002754,C00163,2023-05-28,Delivered
O002755,C00644,2024-01-20,Delivered
O002756,C00369,2023-03-15,Delivered
O002757,C00566,2023-10-25,Delivered
O002758,C00261,2023-11-28,Delivered
O002759,C00358,2023-02-21,Delivered
O002760,C01266,2023-07-28,Cancelled
O002761,C00477,2024-12-02,Delivered
O002762,C00079,2024-12-21,Delivered
O002763,C01038,2023-09-22,Returned
O002764,C00650,2023-02-15,Delivered
O002765,C01470,2023-05-18,Delivered
O002766,C00034,2023-10-02,Cancelled
O002767,C00724,2024-12-28,Shipped
O002768,C00092,2023-04-23,Shipped
O002769,C00717,2024-06-08,Delivered
O002770,C01039,2023-03-03,Delivered
O002771,C01047,2024-12-04,Delivered
O002772,C00418,2023-10-08,Delivered
O002773,C00761,2024-07-19,Returned
O002774,C01395,2023-09-27,Delivered
O002775,C01315,2024-03-03,Delivered
O002776,C00294,2023-05-10,Delivered
O002777,C01244,2023-04-11,Returned
O002778,C00687,2024-11-12,Delivered
O002779,C00768,2024-11-21,Delivered
O002780,C01274,2024-11-10,Delivered
O002781,C00755,2024-03-06,Delivered
O002782,C00308,2024-08-10,Shipped
O002783,C00218,2023-02-01,Shipped
O002784,C00642,2023-09-07,Shipped
O002785,C01520,2023-08-23,Shipped
O002786,C01191,2024-03-26,Cancelled
O002787,C00441,2023-09-12,Delivered
O002788,C01194,2023-04-27,Delivered
O002789,C01488,2024-02-22,Delivered
O002790,C01562,2024-08-13,Cancelled
O002791,C00460,2023-10-03,Shipped
