order_item_id,order_id,customer_id,product_id,category,product_name,order_date,order_status,quantity,unit_price,discount_pct,line_revenue,review_score,estimated_delivery_date,actual_delivery_date,delay_days
OI006645,O002367,C00211,P0086,Home & Kitchen,Cutlery Set - Variant 2,2023-05-13,Shipped,1,6161.57,0.0,6161.57,,,,
OI006646,O004045,C00304,P0132,Sports & Fitness,Cricket Bat - Variant 3,2024-08-25,Shipped,2,1237.56,0.0,2475.12,,,,
OI006647,O002058,C01451,P0151,Books,Self-Help Bestseller,2023-08-28,Delivered,1,145.51,0.0,145.51,4.0,2023-09-02,2023-09-02,0.0
OI006648,O002058,C01451,P0020,Electronics,Gaming Mouse - Variant 2,2023-08-28,Delivered,1,31043.1,15.0,26386.63,4.0,2023-09-02,2023-09-02,0.0
OI006649,O002381,C00369,P0116,Beauty & Personal Care,Face Wash - Variant 2,2023-10-04,Returned,3,2403.95,5.0,6851.26,3.0,2023-10-10,2023-10-09,-1.0
OI006650,O002381,C00369,P0014,Electronics,Laptop Stand - Variant 2,2023-10-04,Returned,1,9625.58,20.0,7700.46,3.0,2023-10-10,2023-10-09,-1.0
OI006651,O002620,C01198,P0208,Toys & Baby,Board Game,2024-12-12,Shipped,1,2265.65,15.0,1925.8,,,,
OI006652,O002620,C01198,P0182,Toys & Baby,Building Blocks Set - Variant 2,2024-12-12,Shipped,1,1684.15,15.0,1431.53,,,,
OI006653,O002620,C01198,P0226,Grocery,Honey 500g,2024-12-12,Shipped,2,1175.86,10.0,2116.55,,,,
OI006654,O002620,C01198,P0234,Grocery,Coffee Powder - Variant 3,2024-12-12,Shipped,2,463.28,0.0,926.56,,,,
OI006655,O002164,C00627,P0227,Grocery,Honey 500g - Variant 2,2023-11-17,Cancelled,1,664.12,0.0,664.12,,,,
OI006656,O001237,C00686,P0068,Home & Kitchen,Air Fryer - Variant 2,2023-12-18,Delivered,1,8496.61,0.0,8496.61,2.0,2023-12-22,2023-12-25,3.0
OI006657,O000209,C00843,P0185,Toys & Baby,Remote Control Car - Variant 2,2023-12-14,Delivered,2,804.9,5.0,1529.31,4.0,2023-12-21,2023-12-22,1.0
OI006658,O000209,C00843,P0188,Toys & Baby,Baby Stroller - Variant 2,2023-12-14,Delivered,1,387.48,0.0,387.48,4.0,2023-12-21,2023-12-22,1.0
OI006659,O003534,C01226,P0094,Beauty & Personal Care,Sunscreen SPF50,2023-07-25,Cancelled,1,2468.94,5.0,2345.49,,,,
OI006660,O003022,C01262,P0069,Home & Kitchen,Air Fryer - Variant 3,2024-02-26,Cancelled,1,4764.36,0.0,4764.36,,,,
OI006661,O001296,C00272,P0235,Grocery,Breakfast Cereal,2024-07-20,Returned,1,373.21,0.0,373.21,3.0,2024-07-25,2024-08-03,9.0
OI006662,O003550,C00379,P0034,Fashion,Denim Jacket,2023-03-08,Cancelled,2,961.34,0.0,1922.68,,,,
OI006663,O003550,C00379,P0027,Electronics,4K Webcam - Variant 3,2023-03-08,Cancelled,1,42325.85,5.0,40209.56,,,,
OI006664,O003069,C00398,P0211,Grocery,Basmati Rice 5kg,2024-03-28,Cancelled,1,1196.79,10.0,1077.11,,,,
OI006665,O003069,C00398,P0142,Sports & Fitness,Gym Bag,2024-03-28,Cancelled,1,2815.41,0.0,2815.41,,,,
OI006666,O000174,C01352,P0089,Home & Kitchen,Curtains - Variant 2,2024-09-22,Delivered,1,6279.25,0.0,6279.25,3.0,2024-09-27,2024-10-06,9.0
OI006667,O000704,C00097,P0175,Books,History Book,2024-07-25,Delivered,1,436.15,0.0,436.15,1.0,2024-07-30,2024-08-09,10.0
OI006668,O000291,C00224,P0076,Home & Kitchen,Table Lamp,2024-04-02,Shipped,1,8191.74,10.0,7372.57,,,,
OI006669,O000291,C00224,P0096,Beauty & Personal Care,Sunscreen SPF50 - Variant 3,2024-04-02,Shipped,2,369.0,0.0,738.0,,,,
OI006670,O002483,C00380,P0125,Sports & Fitness,Adjustable Dumbbells - Variant 2,2024-11-04,Shipped,1,6755.25,20.0,5404.2,,,,
OI006671,O002825,C00690,P0214,Grocery,Cooking Oil 1L,2024-11-04,Returned,2,689.22,0.0,1378.44,4.0,2024-11-08,2024-11-10,2.0
OI006672,O002825,C00690,P0012,Electronics,Power Bank 10000mAh - Variant 3,2024-11-04,Returned,2,13712.79,0.0,27425.58,4.0,2024-11-08,2024-11-10,2.0
OI006673,O002433,C01004,P0082,Home & Kitchen,Vacuum Cleaner,2023-03-22,Delivered,1,5774.06,0.0,5774.06,4.0,2023-03-26,2023-03-29,3.0
OI006674,O002433,C01004,P0112,Beauty & Personal Care,Shampoo Combo,2023-03-22,Delivered,1,370.66,5.0,352.13,4.0,2023-03-26,2023-03-29,3.0
OI006675,O001448,C00302,P0200,Toys & Baby,Educational Tablet - Variant 2,2024-06-05,Delivered,1,2664.42,0.0,2664.42,3.0,2024-06-10,2024-06-13,3.0
OI006676,O000283,C00074,P0130,Sports & Fitness,Cricket Bat,2023-08-15,Delivered,1,4118.41,0.0,4118.41,5.0,2023-08-22,2023-08-20,-2.0
OI006677,O002384,C00441,P0033,Fashion,Cotton T-Shirt - Variant 3,2023-04-03,Cancelled,1,1619.39,0.0,1619.39,,,,
OI006678,O002384,C00441,P0001,Electronics,Wireless Earbuds,2023-04-03,Cancelled,1,17354.67,10.0,15619.2,,,,
OI006679,O003009,C00463,P0217,Grocery,Assorted Snacks Box,2024-02-18,Delivered,2,945.42,0.0,1890.84,3.0,2024-02-25,2024-02-27,2.0
OI006680,O003064,C00860,P0148,Sports & Fitness,Protein Shaker,2024-06-28,Returned,1,1150.31,10.0,1035.28,4.0,2024-07-03,2024-07-03,0.0
OI006681,O003064,C00860,P0037,Fashion,Running Shoes,2024-06-28,Returned,1,324.95,0.0,324.95,4.0,2024-07-03,2024-07-03,0.0
OI006682,O003294,C00945,P0033,Fashion,Cotton T-Shirt - Variant 3,2024-07-06,Shipped,2,1619.39,5.0,3076.84,,,,
OI006683,O002595,C01048,P0217,Grocery,Assorted Snacks Box,2023-10-06,Cancelled,1,945.42,0.0,945.42,,,,
OI006684,O002595,C01048,P0223,Grocery,Instant Noodles Pack,2023-10-06,Cancelled,1,1227.56,0.0,1227.56,,,,
OI006685,O000968,C00868,P0094,Beauty & Personal Care,Sunscreen SPF50,2023-09-18,Delivered,1,2468.94,0.0,2468.94,3.0,2023-09-22,2023-09-24,2.0
OI006686,O000968,C00868,P0128,Sports & Fitness,Resistance Bands - Variant 2,2023-09-18,Delivered,1,1434.6,5.0,1362.87,3.0,2023-09-22,2023-09-24,2.0
OI006687,O001676,C01214,P0213,Grocery,Basmati Rice 5kg - Variant 3,2023-05-03,Shipped,3,132.46,0.0,397.38,,,,
OI006688,O001826,C00714,P0001,Electronics,Wireless Earbuds,2023-12-22,Returned,1,17354.67,0.0,17354.67,5.0,2023-12-26,2023-12-25,-1.0
OI006689,O001826,C00714,P0182,Toys & Baby,Building Blocks Set - Variant 2,2023-12-22,Returned,1,1684.15,0.0,1684.15,5.0,2023-12-26,2023-12-25,-1.0
OI006690,O004180,C00286,P0148,Sports & Fitness,Protein Shaker,2023-06-28,Returned,1,1150.31,0.0,1150.31,2.0,2023-07-05,2023-07-07,2.0
OI006691,O004180,C00286,P0005,Electronics,Bluetooth Speaker - Variant 2,2023-06-28,Returned,2,27369.28,5.0,52001.63,2.0,2023-07-05,2023-07-07,2.0
OI006692,O003427,C00498,P0188,Toys & Baby,Baby Stroller - Variant 2,2023-12-03,Delivered,1,387.48,0.0,387.48,4.0,2023-12-07,2023-12-06,-1.0
OI006693,O003427,C00498,P0013,Electronics,Laptop Stand,2023-12-03,Delivered,1,20958.29,15.0,17814.55,4.0,2023-12-07,2023-12-06,-1.0
OI006694,O003192,C00082,P0017,Electronics,USB-C Hub - Variant 2,2023-04-15,Delivered,1,3675.28,0.0,3675.28,3.0,2023-04-19,2023-04-21,2.0
OI006695,O003192,C00082,P0162,Books,Children's Story Set - Variant 3,2023-04-15,Delivered,1,693.18,5.0,658.52,3.0,2023-04-19,2023-04-21,2.0
OI006696,O003192,C00082,P0103,Beauty & Personal Care,Lipstick Set,2023-04-15,Delivered,2,1857.64,0.0,3715.28,3.0,2023-04-19,2023-04-21,2.0
OI006697,O004186,C00522,P0057,Fashion,Sneakers - Variant 3,2023-12-01,Shipped,1,4668.58,0.0,4668.58,,,,
OI006698,O003577,C01034,P0237,Grocery,Breakfast Cereal - Variant 3,2024-04-18,Delivered,1,111.58,10.0,100.42,5.0,2024-04-24,2024-04-22,-2.0
OI006699,O003577,C01034,P0181,Toys & Baby,Building Blocks Set,2024-04-18,Delivered,1,1449.37,0.0,1449.37,5.0,2024-04-24,2024-04-22,-2.0
OI006700,O003226,C00425,P0231,Grocery,Almonds 250g - Variant 3,2024-01-14,Delivered,1,219.41,0.0,219.41,4.0,2024-01-21,2024-01-21,0.0
OI006701,O000588,C01593,P0088,Home & Kitchen,Curtains,2024-04-13,Delivered,2,5876.52,0.0,11753.04,4.0,2024-04-20,2024-04-23,3.0
OI006702,O002001,C00879,P0105,Beauty & Personal Care,Lipstick Set - Variant 3,2024-05-22,Delivered,3,113.68,5.0,323.99,4.0,2024-05-28,2024-05-27,-1.0
OI006703,O002001,C00879,P0071,Home & Kitchen,Blender - Variant 2,2024-05-22,Delivered,1,8668.54,0.0,8668.54,4.0,2024-05-28,2024-05-27,-1.0
OI006704,O000667,C00084,P0014,Electronics,Laptop Stand - Variant 2,2024-02-20,Delivered,1,9625.58,0.0,9625.58,4.0,2024-02-24,2024-02-25,1.0
OI006705,O001374,C00734,P0118,Beauty & Personal Care,Nail Care Kit,2023-10-20,Delivered,2,665.2,0.0,1330.4,3.0,2023-10-24,2023-10-27,3.0
OI006706,O003616,C00145,P0044,Fashion,Leather Wallet - Variant 2,2023-08-05,Returned,1,3728.15,5.0,3541.74,4.0,2023-08-12,2023-08-13,1.0
OI006707,O003616,C00145,P0055,Fashion,Sneakers,2023-08-05,Returned,1,1374.35,5.0,1305.63,4.0,2023-08-12,2023-08-13,1.0
OI006708,O003616,C00145,P0212,Grocery,Basmati Rice 5kg - Variant 2,2023-08-05,Returned,1,181.25,0.0,181.25,4.0,2023-08-12,2023-08-13,1.0
OI006709,O003971,C01451,P0035,Fashion,Denim Jacket - Variant 2,2023-12-16,Delivered,2,649.39,0.0,1298.78,4.0,2023-12-22,2023-12-25,3.0
OI006710,O001868,C00371,P0072,Home & Kitchen,Blender - Variant 3,2024-02-04,Returned,1,4574.79,0.0,4574.79,4.0,2024-02-10,2024-02-11,1.0
OI006711,O001086,C00043,P0217,Grocery,Assorted Snacks Box,2023-12-08,Returned,2,945.42,0.0,1890.84,2.0,2023-12-13,2023-12-14,1.0
OI006712,O001127,C01380,P0222,Grocery,Green Tea Pack - Variant 3,2024-10-09,Delivered,1,591.69,5.0,562.11,5.0,2024-10-16,2024-10-16,0.0
OI006713,O000932,C01576,P0121,Sports & Fitness,Yoga Mat,2023-07-18,Delivered,1,6600.07,0.0,6600.07,2.0,2023-07-23,2023-07-26,3.0
OI006714,O000355,C00654,P0046,Fashion,Sunglasses,2024-12-18,Returned,1,861.09,0.0,861.09,4.0,2024-12-22,2024-12-20,-2.0
OI006715,O000355,C00654,P0129,Sports & Fitness,Resistance Bands - Variant 3,2024-12-18,Returned,1,6571.24,15.0,5585.55,4.0,2024-12-22,2024-12-20,-2.0
OI006716,O000654,C00050,P0042,Fashion,Formal Shirt - Variant 3,2024-12-19,Delivered,1,1854.22,0.0,1854.22,3.0,2024-12-24,2024-12-25,1.0
OI006717,O004166,C00711,P0236,Grocery,Breakfast Cereal - Variant 2,2024-02-24,Delivered,1,66.62,0.0,66.62,2.0,2024-02-29,2024-03-03,3.0
OI006718,O004166,C00711,P0144,Sports & Fitness,Gym Bag - Variant 3,2024-02-24,Delivered,1,3418.51,0.0,3418.51,2.0,2024-02-29,2024-03-03,3.0
OI006719,O000053,C00329,P0157,Books,Cookbook,2024-01-18,Delivered,2,121.82,15.0,207.09,5.0,2024-01-22,2024-01-22,0.0
OI006720,O004060,C00771,P0084,Home & Kitchen,Vacuum Cleaner - Variant 3,2024-08-08,Delivered,2,3021.86,20.0,4834.98,1.0,2024-08-13,2024-08-18,5.0
OI006721,O004060,C00771,P0228,Grocery,Honey 500g - Variant 3,2024-08-08,Delivered,1,210.24,0.0,210.24,1.0,2024-08-13,2024-08-18,5.0
OI006722,O002465,C00398,P0185,Toys & Baby,Remote Control Car - Variant 2,2023-10-14,Delivered,2,804.9,5.0,1529.31,3.0,2023-10-20,2023-10-20,0.0
OI006723,O002414,C01313,P0227,Grocery,Honey 500g - Variant 2,2024-08-16,Delivered,1,664.12,0.0,664.12,1.0,2024-08-22,2024-08-27,5.0
OI006724,O002414,C01313,P0202,Toys & Baby,Diaper Pack,2024-08-16,Delivered,1,1841.6,0.0,1841.6,1.0,2024-08-22,2024-08-27,5.0
OI006725,O000437,C00934,P0072,Home & Kitchen,Blender - Variant 3,2023-01-14,Returned,1,4574.79,0.0,4574.79,4.0,2023-01-20,2023-01-20,0.0
OI006726,O000437,C00934,P0002,Electronics,Wireless Earbuds - Variant 2,2023-01-14,Returned,1,33154.13,0.0,33154.13,4.0,2023-01-20,2023-01-20,0.0
OI006727,O000437,C00934,P0015,Electronics,Laptop Stand - Variant 3,2023-01-14,Returned,1,26984.72,20.0,21587.78,4.0,2023-01-20,2023-01-20,0.0
OI006728,O003588,C01267,P0023,Electronics,Mechanical Keyboard - Variant 2,2024-09-28,Delivered,1,12238.08,15.0,10402.37,2.0,2024-10-05,2024-10-10,5.0
OI006729,O003588,C01267,P0125,Sports & Fitness,Adjustable Dumbbells - Variant 2,2024-09-28,Delivered,2,6755.25,0.0,13510.5,2.0,2024-10-05,2024-10-10,5.0
OI006730,O002548,C01391,P0134,Sports & Fitness,Football - Variant 2,2023-12-14,Delivered,1,4969.01,0.0,4969.01,5.0,2023-12-20,2023-12-19,-1.0
OI006731,O001798,C00642,P0167,Books,Business Strategy Book - Variant 2,2024-11-28,Delivered,1,111.95,0.0,111.95,2.0,2024-12-03,2024-12-06,3.0
OI006732,O003153,C00274,P0234,Grocery,Coffee Powder - Variant 3,2024-05-25,Delivered,2,463.28,0.0,926.56,5.0,2024-05-31,2024-05-29,-2.0
OI006733,O003153,C00274,P0210,Toys & Baby,Board Game - Variant 3,2024-05-25,Delivered,2,2401.94,5.0,4563.69,5.0,2024-05-31,2024-05-29,-2.0
OI006734,O003301,C00145,P0133,Sports & Fitness,Football,2023-06-13,Returned,1,6177.4,0.0,6177.4,4.0,2023-06-18,2023-06-17,-1.0
OI006735,O002221,C01394,P0047,Fashion,Sunglasses - Variant 2,2023-03-20,Delivered,1,3874.69,0.0,3874.69,4.0,2023-03-25,2023-03-25,0.0
OI006736,O001283,C00314,P0042,Fashion,Formal Shirt - Variant 3,2024-05-02,Delivered,1,1854.22,15.0,1576.09,4.0,2024-05-08,2024-05-06,-2.0
OI006737,O001122,C00932,P0177,Books,History Book - Variant 3,2023-12-24,Returned,1,691.82,5.0,657.23,5.0,2023-12-28,2023-12-26,-2.0
OI006738,O001122,C00932,P0068,Home & Kitchen,Air Fryer - Variant 2,2023-12-24,Returned,1,8496.61,0.0,8496.61,5.0,2023-12-28,2023-12-26,-2.0
OI006739,O001697,C01026,P0184,Toys & Baby,Remote Control Car,2024-09-01,Cancelled,2,3368.99,0.0,6737.98,,,,
OI006740,O001697,C01026,P0116,Beauty & Personal Care,Face Wash - Variant 2,2024-09-01,Cancelled,1,2403.95,0.0,2403.95,,,,
OI006741,O001697,C01026,P0062,Home & Kitchen,Non-stick Cookware Set - Variant 2,2024-09-01,Cancelled,1,2997.43,0.0,2997.43,,,,
OI006742,O001017,C01077,P0024,Electronics,Mechanical Keyboard - Variant 3,2024-12-23,Delivered,2,14577.63,0.0,29155.26,3.0,2024-12-28,2024-12-30,2.0
OI006743,O000906,C01426,P0035,Fashion,Denim Jacket - Variant 2,2024-12-01,Delivered,1,649.39,5.0,616.92,4.0,2024-12-08,2024-12-07,-1.0
OI006744,O001954,C00777,P0108,Beauty & Personal Care,Moisturizer - Variant 3,2024-12-16,Delivered,1,2164.32,0.0,2164.32,4.0,2024-12-21,2024-12-20,-1.0
OI006745,O001954,C00777,P0019,Electronics,Gaming Mouse,2024-12-16,Delivered,1,14263.93,5.0,13550.73,4.0,2024-12-21,2024-12-20,-1.0
OI006746,O001954,C00777,P0100,Beauty & Personal Care,Electric Trimmer,2024-12-16,Delivered,1,2671.55,5.0,2537.97,4.0,2024-12-21,2024-12-20,-1.0
OI006747,O000506,C01269,P0240,Grocery,Spice Combo Pack - Variant 3,2024-03-01,Delivered,1,1454.49,0.0,1454.49,3.0,2024-03-05,2024-03-06,1.0
OI006748,O002160,C00023,P0139,Sports & Fitness,Skipping Rope,2023-08-25,Delivered,1,5647.58,5.0,5365.2,3.0,2023-08-31,2023-08-30,-1.0
OI006749,O002160,C00023,P0237,Grocery,Breakfast Cereal - Variant 3,2023-08-25,Delivered,2,111.58,10.0,200.84,3.0,2023-08-31,2023-08-30,-1.0
OI006750,O002160,C00023,P0239,Grocery,Spice Combo Pack - Variant 2,2023-08-25,Delivered,1,156.01,0.0,156.01,3.0,2023-08-31,2023-08-30,-1.0
OI006751,O002912,C00871,P0204,Toys & Baby,Diaper Pack - Variant 3,2024-02-15,Delivered,3,1452.83,0.0,4358.49,5.0,2024-02-21,2024-02-21,0.0
OI006752,O002912,C00871,P0198,Toys & Baby,Baby Feeding Bottle - Variant 3,2024-02-15,Delivered,2,1290.69,0.0,2581.38,5.0,2024-02-21,2024-02-21,0.0
OI006753,O002912,C00871,P0096,Beauty & Personal Care,Sunscreen SPF50 - Variant 3,2024-02-15,Delivered,1,369.0,0.0,369.0,5.0,2024-02-21,2024-02-21,0.0
OI006754,O003989,C00127,P0002,Electronics,Wireless Earbuds - Variant 2,2023-03-03,Delivered,1,33154.13,0.0,33154.13,3.0,2023-03-07,2023-03-09,2.0
OI006755,O003989,C00127,P0124,Sports & Fitness,Adjustable Dumbbells,2023-03-03,Delivered,1,3167.83,0.0,3167.83,3.0,2023-03-07,2023-03-09,2.0
OI006756,O003880,C01565,P0017,Electronics,USB-C Hub - Variant 2,2024-08-18,Returned,1,3675.28,5.0,3491.52,2.0,2024-08-25,2024-09-04,10.0
OI006757,O003880,C01565,P0016,Electronics,USB-C Hub,2024-08-18,Returned,1,27653.48,5.0,26270.81,2.0,2024-08-25,2024-09-04,10.0
OI006758,O003880,C01565,P0202,Toys & Baby,Diaper Pack,2024-08-18,Returned,3,1841.6,0.0,5524.8,2.0,2024-08-25,2024-09-04,10.0
OI006759,O004179,C01526,P0090,Home & Kitchen,Curtains - Variant 3,2024-09-27,Delivered,1,8442.22,0.0,8442.22,1.0,2024-10-03,2024-10-10,7.0
OI006760,O004179,C01526,P0144,Sports & Fitness,Gym Bag - Variant 3,2024-09-27,Delivered,1,3418.51,0.0,3418.51,1.0,2024-10-03,2024-10-10,7.0
OI006761,O003047,C00367,P0165,Books,Biography - Variant 3,2024-01-12,Cancelled,1,476.64,0.0,476.64,,,,
OI006762,O003047,C00367,P0179,Books,Travel Guide - Variant 2,2024-01-12,Cancelled,1,122.86,0.0,122.86,,,,
OI006763,O003047,C00367,P0193,Toys & Baby,Puzzle Set,2024-01-12,Cancelled,1,2611.49,10.0,2350.34,,,,
OI006764,O002816,C00342,P0016,Electronics,USB-C Hub,2023-03-01,Delivered,1,27653.48,0.0,27653.48,4.0,2023-03-06,2023-03-08,2.0
OI006765,O001842,C00889,P0024,Electronics,Mechanical Keyboard - Variant 3,2023-10-17,Delivered,1,14577.63,0.0,14577.63,2.0,2023-10-24,2023-10-25,1.0
OI006766,O001324,C00835,P0030,Electronics,Smartphone Case - Variant 3,2023-08-05,Cancelled,1,2799.05,0.0,2799.05,,,,
OI006767,O002188,C00816,P0148,Sports & Fitness,Protein Shaker,2023-02-10,Shipped,2,1150.31,5.0,2185.59,,,,
OI006768,O001848,C01374,P0096,Beauty & Personal Care,Sunscreen SPF50 - Variant 3,2024-04-26,Cancelled,1,369.0,0.0,369.0,,,,
OI006769,O001848,C01374,P0001,Electronics,Wireless Earbuds,2024-04-26,Cancelled,1,17354.67,0.0,17354.67,,,,
OI006770,O002685,C00237,P0157,Books,Cookbook,2024-01-05,Delivered,1,121.82,0.0,121.82,3.0,2024-01-10,2024-01-13,3.0
OI006771,O002024,C01371,P0046,Fashion,Sunglasses,2023-05-04,Delivered,2,861.09,0.0,1722.18,5.0,2023-05-08,2023-05-06,-2.0
OI006772,O001561,C00408,P0217,Grocery,Assorted Snacks Box,2023-06-06,Delivered,1,945.42,5.0,898.15,5.0,2023-06-10,2023-06-09,-1.0
OI006773,O001820,C01435,P0119,Beauty & Personal Care,Nail Care Kit - Variant 2,2024-10-08,Cancelled,1,913.24,5.0,867.58,,,,
OI006774,O001820,C01435,P0227,Grocery,Honey 500g - Variant 2,2024-10-08,Cancelled,1,664.12,5.0,630.91,,,,
OI006775,O004163,C00765,P0207,Toys & Baby,Kids Bicycle - Variant 3,2024-01-06,Cancelled,1,3333.53,5.0,3166.85,,,,
OI006776,O004163,C00765,P0028,Electronics,Smartphone Case,2024-01-06,Cancelled,1,27227.18,0.0,27227.18,,,,
OI006777,O001471,C00696,P0209,Toys & Baby,Board Game - Variant 2,2024-08-06,Returned,2,1131.26,0.0,2262.52,2.0,2024-08-13,2024-08-16,3.0
OI006778,O003924,C00758,P0169,Books,Comic Book Bundle,2024-03-03,Delivered,1,868.91,0.0,868.91,4.0,2024-03-07,2024-03-06,-1.0
OI006779,O002877,C01285,P0023,Electronics,Mechanical Keyboard - Variant 2,2023-09-21,Delivered,1,12238.08,0.0,12238.08,4.0,2023-09-28,2023-09-27,-1.0
OI006780,O002877,C01285,P0081,Home & Kitchen,Storage Organizer - Variant 3,2023-09-21,Delivered,1,3435.49,5.0,3263.72,4.0,2023-09-28,2023-09-27,-1.0
OI006781,O000618,C00668,P0048,Fashion,Sunglasses - Variant 3,2023-08-19,Delivered,1,3922.55,0.0,3922.55,5.0,2023-08-23,2023-08-23,0.0
OI006782,O001591,C01102,P0110,Beauty & Personal Care,Perfume - Variant 2,2023-06-21,Delivered,1,1982.94,5.0,1883.79,5.0,2023-06-27,2023-06-26,-1.0
OI006783,O004084,C00846,P0021,Electronics,Gaming Mouse - Variant 3,2023-10-12,Delivered,1,6194.09,0.0,6194.09,5.0,2023-10-18,2023-10-16,-2.0
OI006784,O002396,C00406,P0192,Toys & Baby,Soft Toy - Variant 3,2023-12-11,Delivered,1,2255.96,5.0,2143.16,4.0,2023-12-16,2023-12-17,1.0
OI006785,O000404,C00200,P0226,Grocery,Honey 500g,2023-04-11,Returned,1,1175.86,0.0,1175.86,4.0,2023-04-15,2023-04-14,-1.0
OI006786,O000404,C00200,P0012,Electronics,Power Bank 10000mAh - Variant 3,2023-04-11,Returned,1,13712.79,0.0,13712.79,4.0,2023-04-15,2023-04-14,-1.0
OI006787,O000404,C00200,P0191,Toys & Baby,Soft Toy - Variant 2,2023-04-11,Returned,1,544.85,0.0,544.85,4.0,2023-04-15,2023-04-14,-1.0
OI006788,O002899,C00667,P0093,Beauty & Personal Care,Face Serum - Variant 3,2023-01-08,Delivered,1,847.03,0.0,847.03,4.0,2023-01-15,2023-01-13,-2.0
OI006789,O002899,C00667,P0059,Fashion,Woolen Sweater - Variant 2,2023-01-08,Delivered,1,4076.26,5.0,3872.45,4.0,2023-01-15,2023-01-13,-2.0
OI006790,O000380,C00475,P0210,Toys & Baby,Board Game - Variant 3,2023-10-15,Delivered,1,2401.94,0.0,2401.94,4.0,2023-10-19,2023-10-17,-2.0
OI006791,O001828,C01489,P0221,Grocery,Green Tea Pack - Variant 2,2023-08-17,Delivered,1,172.01,0.0,172.01,3.0,2023-08-24,2023-08-24,0.0
OI006792,O001828,C01489,P0204,Toys & Baby,Diaper Pack - Variant 3,2023-08-17,Delivered,1,1452.83,0.0,1452.83,3.0,2023-08-24,2023-08-24,0.0
OI006793,O000301,C00369,P0113,Beauty & Personal Care,Shampoo Combo - Variant 2,2024-09-26,Shipped,1,868.09,0.0,868.09,,,,
OI006794,O002445,C00930,P0014,Electronics,Laptop Stand - Variant 2,2024-08-23,Cancelled,2,9625.58,0.0,19251.16,,,,
OI006795,O003566,C01118,P0211,Grocery,Basmati Rice 5kg,2023-07-20,Delivered,1,1196.79,20.0,957.43,4.0,2023-07-25,2023-07-24,-1.0
OI006796,O003566,C01118,P0146,Sports & Fitness,Badminton Racket - Variant 2,2023-07-20,Delivered,1,503.35,0.0,503.35,4.0,2023-07-25,2023-07-24,-1.0
OI006797,O003566,C01118,P0035,Fashion,Denim Jacket - Variant 2,2023-07-20,Delivered,1,649.39,5.0,616.92,4.0,2023-07-25,2023-07-24,-1.0
OI006798,O003566,C01118,P0052,Fashion,Analog Watch,2023-07-20,Delivered,2,1776.47,0.0,3552.94,4.0,2023-07-25,2023-07-24,-1.0
OI006799,O003270,C00820,P0012,Electronics,Power Bank 10000mAh - Variant 3,2024-05-06,Delivered,2,13712.79,10.0,24683.02,5.0,2024-05-13,2024-05-12,-1.0
OI006800,O000745,C00913,P0009,Electronics,Smartwatch - Variant 3,2023-08-10,Returned,1,14247.51,0.0,14247.51,2.0,2023-08-14,2023-08-16,2.0
OI006801,O003448,C00914,P0119,Beauty & Personal Care,Nail Care Kit - Variant 2,2023-03-12,Cancelled,2,913.24,0.0,1826.48,,,,
OI006802,O003447,C00643,P0019,Electronics,Gaming Mouse,2024-03-24,Returned,2,14263.93,0.0,28527.86,4.0,2024-03-28,2024-03-28,0.0
OI006803,O003447,C00643,P0208,Toys & Baby,Board Game,2024-03-24,Returned,2,2265.65,5.0,4304.73,4.0,2024-03-28,2024-03-28,0.0
OI006804,O000496,C01504,P0111,Beauty & Personal Care,Perfume - Variant 3,2024-03-08,Cancelled,1,2006.08,0.0,2006.08,,,,
OI006805,O000496,C01504,P0152,Books,Self-Help Bestseller - Variant 2,2024-03-08,Cancelled,1,585.57,0.0,585.57,,,,
OI006806,O003570,C00999,P0081,Home & Kitchen,Storage Organizer - Variant 3,2024-02-11,Returned,1,3435.49,0.0,3435.49,4.0,2024-02-17,2024-02-16,-1.0
OI006807,O000904,C00866,P0175,Books,History Book,2024-09-22,Shipped,1,436.15,5.0,414.34,,,,
OI006808,O000904,C00866,P0004,Electronics,Bluetooth Speaker,2024-09-22,Shipped,1,3367.3,10.0,3030.57,,,,
OI006809,O002672,C00266,P0002,Electronics,Wireless Earbuds - Variant 2,2023-11-20,Delivered,2,33154.13,0.0,66308.26,3.0,2023-11-24,2023-11-27,3.0
OI006810,O004019,C01023,P0124,Sports & Fitness,Adjustable Dumbbells,2023-06-24,Delivered,1,3167.83,0.0,3167.83,4.0,2023-06-30,2023-07-02,2.0
OI006811,O002797,C00400,P0066,Home & Kitchen,Electric Kettle - Variant 3,2024-02-09,Returned,1,3872.22,0.0,3872.22,3.0,2024-02-14,2024-02-17,3.0
OI006812,O001517,C00169,P0232,Grocery,Coffee Powder,2023-06-12,Delivered,1,1130.77,0.0,1130.77,5.0,2023-06-19,2023-06-19,0.0
OI006813,O002242,C01519,P0180,Books,Travel Guide - Variant 3,2024-11-23,Delivered,1,945.21,10.0,850.69,4.0,2024-11-28,2024-11-26,-2.0
OI006814,O002540,C00403,P0213,Grocery,Basmati Rice 5kg - Variant 3,2024-10-24,Delivered,2,132.46,0.0,264.92,4.0,2024-10-31,2024-10-29,-2.0
OI006815,O002540,C00403,P0168,Books,Business Strategy Book - Variant 3,2024-10-24,Delivered,2,140.4,0.0,280.8,4.0,2024-10-31,2024-10-29,-2.0
